source_id	ONCnic3	_RAJ2000	_DEJ2000	N	Vis	xPos	yPos	Opt	O	RAJ2000	DEJ2000	F110W	e_F110W	f_F110W	F160W	e_F160W	f_F160W
9540	1851	83.874329	-5.555372	1	0D	524	434	0	0	05 35 29.839	-05 33 19.34	       	21.5568	2	       	20.9648	2
9541	1852	83.874587	-5.548197	1	0D	520	561	0	0	05 35 29.901	-05 32 53.51	10.193	0.002	1	9.43	0.002	1
9542	1853	83.874879	-5.7201	1	8B	438	655	0	0	05 35 29.971	-05 43 12.36	20.852	0.21	1	19.31	0.151	1
9543	1854	83.87475	-5.501778	1	67	493	484	0	0	05 35 29.940	-05 30 06.40	       	21.1968	2	       	21.0165	2
9544	1855	83.874325	-5.551911	1	0D	513	486	0	0	05 35 29.838	-05 33 06.88	19.245	0.099	1	17.9	0.079	1
9544	1856	83.874325	-5.551911	1	0D	513	486	0	0	05 35 29.838	-05 33 06.88	19.245	0.099	1	17.9	0.079	1
9545	1857	83.874992	-5.7356	1	8B	436	380	0	0	05 35 29.998	-05 44 08.16	21.617	0.297	1	19.84	0.193	1
9546	1858	83.875367	-5.545942	1	0D	506	601	0	0	05 35 30.088	-05 32 45.39	15.368	0.017	1	14.42	0.016	1
9547	1859	83.875296	-5.595906	1	1D	608	506	0	0	05 35 30.071	-05 35 45.26	       	21.6006	2	       	21.4229	2
9548	1860	83.875608	-5.72365	1	8B	425	592	0	0	05 35 30.146	-05 43 25.14	20.911	0.214	1	19.3	0.15	1
9549	1861	83.875708	-5.556	1	0D	500	423	0	0	05 35 30.170	-05 33 21.60	       	21.4739	2	20.46	0.264	1
9550	1862	83.8757	-5.742928	1	8B	423	250	0	0	05 35 30.168	-05 44 34.54	17.668	0.048	1	16.19	0.036	1
6987	1863	83.875758	-5.238428	1	55	354	429	1	1	05 35 30.182	-05 14 18.34	13.606	0.007	1	12.03	0.005	1
9551	1864	83.875683	-5.504611	1	67	476	434	0	0	05 35 30.164	-05 30 16.60	       	20.8211	2	       	20.8978	2
9552	1865	83.875871	-5.731875	1	8B	420	446	0	0	05 35 30.209	-05 43 54.75	19.283	0.101	1	17.73	0.073	1
9553	1866	83.875796	-5.601242	1	1D	600	412	0	0	05 35 30.191	-05 36 04.47	       	21.5806	2	20.54	0.27	1
9554	1867	83.876108	-5.553081	1	0D	493	474	0	0	05 35 30.266	-05 33 11.09	       	21.5495	2	       	21.4662	2
9555	1868	83.876129	-5.236756	1	55	347	459	0	0	05 35 30.271	-05 14 12.32	20.816	0.22	1	18.36	0.102	1
9556	1869	83.876079	-5.593611	1	1D	595	547	0	0	05 35 30.259	-05 35 37.00	       	21.2361	2	       	19.1791	2
9557	1870	83.876437	-5.561969	1	0D	487	317	0	0	05 35 30.345	-05 33 43.09	19.626	0.118	1	18.55	0.106	1
7007	1871	83.876617	-5.555169	1	0D	484	437	0	0	05 35 30.388	-05 33 18.61	       	21.1712	2	20.16	0.229	1
7009	1872	83.876388	-5.460386	1	3D	279	477	2	2	05 35 30.333	-05 27 37.39	13.609	0.007	1	12.88	0.008	1
7013	1873	83.876725	-5.506703	1	67	458	397	2	2	05 35 30.414	-05 30 24.13	17.459	0.043	1	16.18	0.036	1
9558	1874	83.877004	-5.559958	1	0D	477	352	0	0	05 35 30.481	-05 33 35.85	       	21.8103	2	       	21.5462	2
9559	1875	83.877221	-5.726169	1	8B	396	547	0	0	05 35 30.533	-05 43 34.21	       	21.6112	2	20.3	0.239	1
7023	1876	83.876854	-5.469856	1	3D	271	309	4	4	05 35 30.445	-05 28 11.48	14.098	0.009	1	13.35	0.01	1
9560	1877	83.877183	-5.501078	1	67	450	497	0	0	05 35 30.524	-05 30 03.88	       	20.6861	2	       	20.5123	2
9561	1878	83.877442	-5.507661	1	67	445	380	0	0	05 35 30.586	-05 30 27.58	       	21.2265	2	       	21.5993	2
9562	1879	83.8776	-5.23825	1	55	321	432	0	0	05 35 30.624	-05 14 17.70	       	19.4725	2	19.99	0.293	1
9563	1880	83.877708	-5.554069	1	0D	465	457	0	0	05 35 30.650	-05 33 14.65	21.367	0.281	1	       	20.2796	2
9564	1881	83.877596	-5.503025	1	67	443	462	0	0	05 35 30.623	-05 30 10.89	       	20.6399	2	19.7	0.186	1
7047	1882	83.877883	-5.551353	1	0D	462	505	1	1	05 35 30.692	-05 33 04.87	17.161	0.038	1	16.05	0.034	1
9565	1883	83.8777	-5.505292	1	67	441	422	0	0	05 35 30.648	-05 30 19.05	       	20.6799	2	       	20.8162	2
9566	1884	83.877708	-5.502578	1	67	441	470	0	0	05 35 30.650	-05 30 09.28	       	20.6547	2	20.49	0.266	1
9567	1885	83.877729	-5.603825	1	1D	565	366	0	0	05 35 30.655	-05 36 13.77	       	21.2657	2	       	21.0386	2
7052	1886	83.877967	-5.549606	1	0D	460	536	0	0	05 35 30.712	-05 32 58.58	19.285	0.101	1	18.07	0.085	1
9568	1887	83.877792	-5.498844	1	67	439	536	0	0	05 35 30.670	-05 29 55.84	21.03	0.242	1	19.63	0.182	1
9569	1888	83.878	-5.746194	1	8B	382	192	0	0	05 35 30.720	-05 44 46.30	       	21.412	2	       	21.3382	2
9570	1889	83.878033	-5.555681	1	0D	459	428	0	0	05 35 30.728	-05 33 20.45	       	21.2817	2	20.53	0.275	1
9571	1890	83.878088	-5.552897	1	0D	458	478	0	0	05 35 30.741	-05 33 10.43	20.659	0.197	1	19.33	0.153	1
9572	1891	83.878146	-5.559781	1	0D	457	355	0	0	05 35 30.755	-05 33 35.21	       	21.5274	2	       	21.5223	2
9573	1892	83.878237	-5.562592	1	0D	455	306	0	0	05 35 30.777	-05 33 45.33	       	21.4249	2	       	21.2696	2
9574	1893	83.878325	-5.543867	1	0D	454	638	0	0	05 35 30.798	-05 32 37.92	       	21.603	2	       	21.5304	2
9575	1894	83.878325	-5.558047	1	0D	454	386	0	0	05 35 30.798	-05 33 28.97	20.653	0.19	1	19.25	0.148	1
9576	1895	83.878379	-5.596067	1	1D	554	503	0	0	05 35 30.811	-05 35 45.84	       	21.7371	2	       	21.6718	2
7074	1896	83.8785	-5.510197	1	67	427	335	4	4	05 35 30.840	-05 30 36.71	12.522	0.004	1	11.42	0.004	1
9577	1897	83.878746	-5.567803	1	0D	446	213	0	0	05 35 30.899	-05 34 04.09	17.425	0.043	1	16.31	0.038	1
9578	1898	83.878808	-5.562219	1	0D	445	312	0	0	05 35 30.914	-05 33 43.99	21.129	0.242	1	19.66	0.178	1
9579	1899	83.878654	-5.602008	1	1D	549	398	0	0	05 35 30.877	-05 36 07.23	21.123	0.239	1	20.52	0.267	1
9580	1900	83.878783	-5.519178	1	67	421	176	0	0	05 35 30.908	-05 31 09.04	18.245	0.063	1	17.34	0.061	1
9581	1901	83.878996	-5.599886	1	1D	543	436	0	0	05 35 30.959	-05 35 59.59	       	21.7925	2	19.86	0.196	1
9582	1902	83.878992	-5.50695	1	67	418	393	0	0	05 35 30.958	-05 30 25.02	       	20.56	2	20.06	0.218	1
9583	1903	83.879354	-5.555561	1	0D	436	430	0	0	05 35 31.045	-05 33 20.02	21.402	0.285	1	20.5	0.264	1
7109	1904	83.879458	-5.601953	1	1D	535	399	4	4	05 35 31.070	-05 36 07.03	15.356	0.016	1	14.48	0.016	1
9584	1905	83.879796	-5.727053	1	8B	351	532	0	0	05 35 31.151	-05 43 37.39	       	21.6934	2	       	21.4179	2
9585	1906	83.880062	-5.548675	1	0D	423	553	0	0	05 35 31.215	-05 32 55.23	21.161	0.248	1	19.01	0.131	1
9586	1907	83.880071	-5.733217	1	8B	346	422	0	0	05 35 31.217	-05 43 59.58	19.817	0.129	1	18.13	0.087	1
9587	1908	83.880033	-5.507436	1	67	400	384	0	0	05 35 31.208	-05 30 26.77	       	20.5287	2	20.26	0.242	1
7126	1909	83.880108	-5.598472	1	1D	523	461	2	2	05 35 31.226	-05 35 54.50	18.957	0.087	1	17.23	0.058	1
9588	1910	83.880387	-5.733431	1	8B	340	418	0	0	05 35 31.293	-05 44 00.35	       	21.7317	2	       	21.2689	2
7134	1911	83.880308	-5.591131	1	1D	520	591	2	2	05 35 31.274	-05 35 28.07	19.328	0.103	1	17.59	0.068	1
9589	1912	83.880542	-5.567889	1	0D	414	212	0	0	05 35 31.330	-05 34 04.40	       	21.3417	2	       	21.2765	2
9590	1913	83.880604	-5.735872	1	8B	337	375	0	0	05 35 31.345	-05 44 09.14	       	22.2676	2	20.51	0.263	1
7154	1914	83.880946	-5.552422	1	0D	408	486	0	0	05 35 31.427	-05 33 08.72	8.94	0.001	1	8.25	0.001	1
9591	1915	83.8804	-5.506858	1	67	385	396	0	0	05 35 31.296	-05 30 24.69	21.423	0.277	1	19.45	0.163	1
9591	1916	83.8804	-5.506858	1	67	385	396	0	0	05 35 31.296	-05 30 24.69	21.423	0.277	1	19.45	0.163	1
7161	1917	83.880867	-5.471322	1	3D	200	283	3	3	05 35 31.408	-05 28 16.76	13.354	0.007	1	       	9.999	0
7171	1918	83.881242	-5.496106	1	67	378	585	0	0	05 35 31.498	-05 29 45.98	17.694	0.048	1	16.45	0.04	1
9592	1919	83.881562	-5.7432	1	8B	319	245	0	0	05 35 31.575	-05 44 35.52	       	21.6446	2	       	21.5397	2
7180	1920	83.88155	-5.245733	1	55	251	300	1	1	05 35 31.572	-05 14 44.64	18.221	0.063	1	16.59	0.043	1
9593	1921	83.8816	-5.735347	1	8B	319	384	0	0	05 35 31.584	-05 44 07.25	       	22.1248	2	       	21.6026	2
9594	1922	83.881896	-5.565781	1	0D	391	249	0	0	05 35 31.655	-05 33 56.81	       	21.4154	2	       	21.3413	2
9595	1923	83.881696	-5.4984	1	67	370	544	0	0	05 35 31.607	-05 29 54.24	20.328	0.169	1	       	20.8182	2
9596	1924	83.881737	-5.593442	1	1D	495	550	0	0	05 35 31.617	-05 35 36.39	       	21.9686	2	       	21.861	2
9597	1925	83.881833	-5.59655	1	1D	493	495	0	0	05 35 31.640	-05 35 47.58	       	22.02	2	       	21.8352	2
9598	1926	83.881929	-5.506872	1	67	366	394	0	0	05 35 31.663	-05 30 24.74	       	21.4514	2	20.65	0.286	1
7194	1927	83.882171	-5.559469	1	0D	386	361	0	0	05 35 31.721	-05 33 34.09	20.412	0.17	1	19.35	0.154	1
7201	1928	83.882167	-5.501292	1	67	362	493	3	3	05 35 31.720	-05 30 04.65	12.766	0.005	1	11.84	0.005	1
9599	1929	83.882646	-5.611172	1	1D	478	235	0	0	05 35 31.835	-05 36 40.22	21.518	0.29	1	20.27	0.236	1
9600	1930	83.882312	-5.375428	1	  	0	0	0	0	05 35 31.755	-05 22 31.54	20.675	0.422	1	       	       	2
9601	1931	83.883021	-5.544933	1	0D	371	619	0	0	05 35 31.925	-05 32 41.76	       	21.0293	2	       	20.7542	2
7216	1932	83.882908	-5.595239	1	1D	474	518	4	4	05 35 31.898	-05 35 42.86	18.77	0.079	1	17.49	0.065	1
9602	1933	83.883075	-5.599794	1	1D	471	437	0	0	05 35 31.938	-05 35 59.26	       	21.9836	2	       	21.6448	2
9603	1934	83.883179	-5.592258	1	1D	469	571	0	0	05 35 31.963	-05 35 32.13	       	21.6976	2	       	21.6055	2
7234	1935	83.883221	-5.595525	1	1D	468	513	3	3	05 35 31.973	-05 35 43.89	17.617	0.047	1	16.24	0.037	1
7239	1936	83.883533	-5.554058	1	0D	362	457	0	0	05 35 32.048	-05 33 14.61	17.876	0.053	1	16.83	0.048	1
9604	1937	83.883562	-5.730058	1	8B	284	478	0	0	05 35 32.055	-05 43 48.21	       	21.1849	2	       	21.5294	2
9605	1938	83.88345	-5.496064	1	67	339	586	0	0	05 35 32.028	-05 29 45.83	       	20.4401	2	       	20.837	2
9606	1939	83.884437	-5.567653	1	0D	346	216	0	0	05 35 32.265	-05 34 03.55	       	21.7088	2	       	21.6367	2
9607	1940	83.884475	-5.557553	1	0D	345	395	0	0	05 35 32.274	-05 33 27.19	       	21.6271	2	       	21.4996	2
9608	1941	83.883958	-5.740036	1	8B	266	292	0	0	05 35 32.150	-05 44 24.13	12.152	0.004	1	11.86	0.005	1
9608	1942	83.883958	-5.740053	1	8B	266	292	0	0	05 35 32.150	-05 44 24.19	12.116	0.004	1	11.83	0.005	1
9609	1943	83.884871	-5.734922	1	8B	261	392	0	0	05 35 32.369	-05 44 05.72	13.484	0.007	1	12.61	0.007	1
9610	1944	83.884925	-5.566514	1	0D	337	236	2	2	05 35 32.382	-05 33 59.45	21.114	0.236	1	19.41	0.158	1
7276	1945	83.884942	-5.499375	1	67	313	527	2	2	05 35 32.386	-05 29 57.75	       	21.2745	2	19.25	0.147	1
7280	1946	83.885154	-5.563864	1	0D	333	283	1	1	05 35 32.437	-05 33 49.91	17.243	0.039	1	16.07	0.034	1
9611	1947	83.885554	-5.607969	1	1D	427	292	0	0	05 35 32.533	-05 36 28.69	       	21.7725	2	       	21.5092	2
7305	1948	83.885954	-5.549436	1	0D	319	539	0	0	05 35 32.629	-05 32 57.97	15.866	0.021	1	15.03	0.021	1
7303	1949	83.885838	-5.511831	1	67	297	306	2	2	05 35 32.601	-05 30 42.59	21.367	0.273	1	18.84	0.122	1
9612	1950	83.886325	-5.561436	1	0D	312	326	0	0	05 35 32.718	-05 33 41.17	20.386	0.169	1	19.12	0.138	1
9613	1951	83.886421	-5.564597	1	0D	311	270	0	0	05 35 32.741	-05 33 52.55	       	21.4385	2	20.45	0.256	1
7318	1952	83.886346	-5.608828	1	1D	413	277	2	2	05 35 32.723	-05 36 31.78	19.64	0.119	1	17.06	0.053	1
9614	1953	83.886521	-5.606169	1	1D	410	324	0	0	05 35 32.765	-05 36 22.21	       	22.0692	2	20.64	0.28	1
9615	1954	83.886521	-5.596242	1	1D	410	500	0	0	05 35 32.765	-05 35 46.47	       	21.9324	2	       	21.7172	2
9616	1955	83.886742	-5.559975	1	0D	305	352	0	0	05 35 32.818	-05 33 35.91	21.593	0.295	1	20.04	0.211	1
9617	1956	83.886687	-5.609167	1	1D	407	271	0	0	05 35 32.805	-05 36 33.00	       	21.7545	2	       	21.3927	2
7324	1957	83.886692	-5.510025	1	67	282	338	2	2	05 35 32.806	-05 30 36.09	17.579	0.046	1	16	0.033	1
9618	1958	83.886992	-5.551031	1	0D	301	511	0	0	05 35 32.878	-05 33 03.71	       	21.1131	2	       	20.9008	2
9619	1959	83.88685	-5.3822	1	24	455	329	0	0	05 35 32.844	-05 22 55.92	       	17.9217	2	       	18.0993	2
9620	1960	83.887025	-5.381542	1	24	452	341	0	0	05 35 32.886	-05 22 53.55	       	17.8906	2	       	18.1198	2
7338	1961	83.887142	-5.506081	1	67	274	408	3	3	05 35 32.914	-05 30 21.89	11.62	0.003	1	10.46	0.003	1
9621	1962	83.887312	-5.592086	1	1D	396	574	0	0	05 35 32.955	-05 35 31.51	       	21.8683	2	       	21.5472	2
9622	1963	83.887367	-5.608983	1	1D	395	274	0	0	05 35 32.968	-05 36 32.34	       	21.8583	2	       	21.5024	2
9623	1964	83.887317	-5.375831	1	24	447	442	0	0	05 35 32.956	-05 22 32.99	20.212	0.186	1	18.03	0.096	1
7349	1965	83.887429	-5.604514	1	1D	394	354	3	3	05 35 32.983	-05 36 16.25	16.68	0.03	1	15.12	0.022	1
9624	1966	83.887667	-5.592194	1	1D	390	572	0	0	05 35 33.040	-05 35 31.90	       	21.8443	2	       	21.5912	2
7356	1967	83.887883	-5.607042	1	1D	386	309	2	2	05 35 33.092	-05 36 25.35	19.18	0.096	1	17.03	0.053	1
7358	1968	83.887942	-5.369581	1	24	436	553	2	2	05 35 33.106	-05 22 10.49	18.664	0.077	1	17.69	0.075	1
9625	1969	83.888379	-5.562192	1	0D	276	313	0	0	05 35 33.211	-05 33 43.89	19.937	0.138	1	18.39	0.099	1
9626	1970	83.888838	-5.565544	1	0D	268	253	0	0	05 35 33.321	-05 33 55.96	       	20.8954	2	       	21.2449	2
7389	1971	83.8897	-5.596428	1	1D	354	497	2	2	05 35 33.528	-05 35 47.14	17.661	0.048	1	15.84	0.03	1
9627	1972	83.889429	-5.736594	1	8B	169	353	0	0	05 35 33.463	-05 44 11.74	19.534	0.113	1	18.88	0.124	1
7391	1973	83.889912	-5.609503	1	1D	350	265	2	2	05 35 33.579	-05 36 34.21	18.285	0.063	1	16.32	0.038	1
9627	1974	83.889454	-5.736536	1	8B	169	354	0	0	05 35 33.469	-05 44 11.53	       	9.999	0	       	9.999	0
7393	1975	83.890112	-5.369461	1	24	398	555	2	2	05 35 33.627	-05 22 10.06	18.73	0.081	1	15.92	0.032	1
7402	1976	83.890312	-5.504672	1	67	218	433	2	2	05 35 33.675	-05 30 16.82	20.185	0.159	1	18.73	0.116	1
7414	1977	83.890925	-5.513464	1	67	207	277	2	2	05 35 33.822	-05 30 48.47	       	21.231	2	       	21.2605	2
7420	1978	83.891142	-5.514592	1	67	203	257	2	2	05 35 33.874	-05 30 52.53	       	21.1757	2	       	9.999	0
9628	1979	83.891162	-5.606294	1	1D	328	322	0	0	05 35 33.879	-05 36 22.66	       	22.1018	2	       	21.829	2
9629	1980	83.891904	-5.604044	1	1D	315	362	0	0	05 35 34.057	-05 36 14.56	       	21.8661	2	20.26	0.236	1
9630	1981	83.892096	-5.370544	1	24	363	536	0	0	05 35 34.103	-05 22 13.96	20.84	0.226	1	17.64	0.071	1
9631	1982	83.892404	-5.559231	1	0D	205	365	0	0	05 35 34.177	-05 33 33.23	21.535	0.299	1	       	20.9827	2
7442	1983	83.892462	-5.377914	1	24	356	405	2	2	05 35 34.191	-05 22 40.49	18.579	0.09	1	16.54	0.043	1
9632	1984	83.893025	-5.561328	1	0D	194	328	0	0	05 35 34.326	-05 33 40.78	19.508	0.112	1	       	9.999	0
9633	1985	83.892921	-5.60095	1	1D	297	417	0	0	05 35 34.301	-05 36 03.42	       	21.9881	2	       	21.6656	2
7475	1986	83.894158	-5.599308	1	1D	275	446	2	2	05 35 34.598	-05 35 57.51	21.081	0.234	1	19.41	0.159	1
9634	1987	83.894204	-5.611475	1	1D	274	230	0	0	05 35 34.609	-05 36 41.31	21.125	0.25	1	19.67	0.178	1
9635	1988	83.894225	-5.597364	1	1D	274	480	0	0	05 35 34.614	-05 35 50.51	       	20.9157	2	       	20.8351	2
9636	1989	83.896354	-5.238267	1	54	474	519	0	0	05 35 35.125	-05 14 17.76	20.293	0.234	1	18.62	0.165	1
9637	1990	83.897137	-5.246272	1	54	460	377	0	0	05 35 35.313	-05 14 46.58	20.385	0.225	1	19.05	0.147	1
7580	1991	83.897925	-5.601875	1	1D	209	400	1	1	05 35 35.502	-05 36 06.75	19.463	0.11	1	       	9.999	0
9638	1992	83.8979	-5.51115	1	66	569	404	0	0	05 35 35.496	-05 30 40.14	       	20.9333	2	20.21	0.229	1
9639	1993	83.898154	-5.506264	1	66	565	491	0	0	05 35 35.557	-05 30 22.55	       	21.0919	2	       	21.1145	2
9640	1994	83.898967	-5.381858	1	24	241	335	0	0	05 35 35.752	-05 22 54.69	20.67	0.266	1	19.17	0.163	1
9641	1995	83.899292	-5.250339	1	54	421	305	0	0	05 35 35.830	-05 15 01.22	       	18.2708	2	       	18.9413	2
7612	1996	83.899196	-5.504267	1	66	546	526	2	2	05 35 35.807	-05 30 15.36	20.219	0.157	1	18.66	0.112	1
9642	1997	83.900962	-5.246328	1	54	392	376	0	0	05 35 36.231	-05 14 46.78	20.238	0.207	1	18.74	0.121	1
9643	1998	83.901108	-5.241789	1	54	390	456	0	0	05 35 36.266	-05 14 30.44	16.291	0.025	1	14.89	0.02	1
9644	1999	83.902421	-5.516822	1	66	489	304	0	0	05 35 36.581	-05 31 00.56	       	21.0803	2	       	21.213	2
7728	2000	83.904633	-5.512556	1	66	450	379	2	2	05 35 37.112	-05 30 45.20	19.92	0.135	1	18.38	0.098	1
7731	2001	83.904837	-5.515475	1	66	446	328	3	3	05 35 37.161	-05 30 55.71	16.331	0.026	1	15.49	0.026	1
9645	2002	83.906729	-5.250947	1	54	290	294	0	0	05 35 37.615	-05 15 03.41	19.984	0.153	1	17.75	0.075	1
9646	2003	83.9077	-5.246664	1	54	273	370	0	0	05 35 37.848	-05 14 47.99	19.008	0.092	1	17.23	0.058	1
9647	2004	83.907912	-5.5175	1	66	392	292	0	0	05 35 37.899	-05 31 03.00	       	21.2994	2	       	21.418	2
9648	2005	83.908567	-5.251286	1	54	257	288	0	0	05 35 38.056	-05 15 04.63	       	19.2915	2	       	19.4642	2
9649	2006	83.909142	-5.381053	1	23	547	439	0	0	05 35 38.194	-05 22 51.79	       	18.3149	2	       	18.214	2
9650	2007	83.909242	-5.377817	1	23	545	496	0	0	05 35 38.218	-05 22 40.14	       	18.9003	2	       	19.0469	2
9651	2008	83.909892	-5.517447	1	66	357	292	0	0	05 35 38.374	-05 31 02.81	       	21.5154	2	       	21.5178	2
7792	2009	83.910058	-5.520211	1	66	354	243	2	2	05 35 38.414	-05 31 12.76	       	21.4648	2	20.33	0.243	1
9652	2010	83.910125	-5.378436	1	23	530	485	0	0	05 35 38.430	-05 22 42.37	       	19.4384	2	       	19.6413	2
9653	2011	83.911054	-5.505033	1	66	337	513	0	0	05 35 38.653	-05 30 18.12	       	21.4536	2	       	21.4436	2
9654	2012	83.912942	-5.510033	1	66	303	424	0	0	05 35 39.106	-05 30 36.12	       	21.7746	2	       	21.5655	2
9655	2013	83.913175	-5.5186	1	66	299	272	0	0	05 35 39.162	-05 31 06.96	       	21.6911	2	       	21.6538	2
9656	2014	83.913442	-5.505656	1	66	295	502	0	0	05 35 39.226	-05 30 20.36	       	21.3958	2	       	21.2736	2
9657	2015	83.913771	-5.520631	1	66	288	236	0	0	05 35 39.305	-05 31 14.27	       	21.8281	2	       	21.716	2
7820	2016	83.913804	-5.510822	1	66	288	410	2	2	05 35 39.313	-05 30 38.96	18.937	0.086	1	17.52	0.066	1
7861	2017	83.916621	-5.37415	1	23	415	561	3	3	05 35 39.989	-05 22 26.94	15.927	0.021	1	13.97	0.013	1
9658	2018	83.917062	-5.519461	1	66	230	257	0	0	05 35 40.095	-05 31 10.06	       	19.5845	2	       	9.999	0
7880	2019	83.91735	-5.383619	1	23	402	393	2	2	05 35 40.164	-05 23 01.03	18.061	0.064	1	15.84	0.031	1
9659	2020	83.917896	-5.383789	1	23	392	390	0	0	05 35 40.295	-05 23 01.64	       	18.8125	2	19.56	0.246	1
9660	2021	83.918458	-5.38035	1	23	382	451	0	0	05 35 40.430	-05 22 49.26	       	20.0195	2	       	20.1374	2
9661	2022	83.918492	-5.382231	1	23	382	418	0	0	05 35 40.438	-05 22 56.03	       	19.0838	2	       	19.3665	2
9662	2023	83.918654	-5.377703	1	23	379	498	0	0	05 35 40.477	-05 22 39.73	       	19.7098	2	20.27	0.293	1
7892	2024	83.919171	-5.375672	1	23	370	534	3	3	05 35 40.601	-05 22 32.42	15.901	0.021	1	13.78	0.012	1
9663	2025	83.922733	-5.243389	1	53	492	513	0	0	05 35 41.456	-05 14 36.20	       	20.1711	2	20.28	0.268	1
9664	2026	83.923037	-5.247772	1	53	487	435	0	0	05 35 41.529	-05 14 51.98	21.354	0.29	1	19.89	0.23	1
9665	2027	83.923183	-5.248178	1	53	484	428	0	0	05 35 41.564	-05 14 53.44	       	20.3971	2	       	20.0745	2
9666	2028	83.925554	-5.253	1	53	442	342	0	0	05 35 42.133	-05 15 10.80	19.276	0.104	1	18.29	0.096	1
9667	2029	83.926146	-5.240197	1	53	432	570	0	0	05 35 42.275	-05 14 24.71	21.074	0.243	1	19.77	0.188	1
9668	2030	83.926012	-5.512731	1	65	554	459	0	0	05 35 42.243	-05 30 45.83	       	20.6141	2	20.37	0.276	1
9669	2031	83.926346	-5.25235	1	53	428	354	0	0	05 35 42.323	-05 15 08.46	13.754	0.008	1	12.2	0.006	1
9670	2032	83.928067	-5.241697	1	53	398	543	0	0	05 35 42.736	-05 14 30.11	       	21.1622	2	20.28	0.247	1
9671	2033	83.928279	-5.243319	1	53	394	514	0	0	05 35 42.787	-05 14 35.95	       	20.8581	2	       	20.7818	2
9672	2034	83.930092	-5.252911	1	53	362	344	0	0	05 35 43.222	-05 15 10.48	       	21.3703	2	       	21.829	2
8026	2035	83.931208	-5.522197	1	65	462	291	2	2	05 35 43.490	-05 31 19.91	20.682	0.195	1	18.77	0.118	1
9673	2036	83.931708	-5.512389	1	65	453	465	0	0	05 35 43.610	-05 30 44.60	       	21.4752	2	       	21.1038	2
9674	2037	83.931879	-5.519886	1	65	450	332	0	0	05 35 43.651	-05 31 11.59	       	21.0605	2	       	21.0697	2
9675	2038	83.932283	-5.255506	1	53	323	298	0	0	05 35 43.748	-05 15 19.82	19.58	0.116	1	18.17	0.09	1
9676	2039	83.932425	-5.248008	1	53	321	431	0	0	05 35 43.782	-05 14 52.83	       	21.1113	2	       	20.65	2
9677	2040	83.932679	-5.255683	1	53	316	295	0	0	05 35 43.843	-05 15 20.46	20.573	0.185	1	19.3	0.151	1
9678	2041	83.932787	-5.249978	1	53	314	396	0	0	05 35 43.869	-05 14 59.92	       	21.2934	2	       	21.0389	2
8043	2042	83.9328	-5.524978	1	65	434	242	2	2	05 35 43.872	-05 31 29.92	18.567	0.072	1	17.16	0.056	1
8047	2043	83.93285	-5.521408	1	65	433	305	2	2	05 35 43.884	-05 31 17.07	20.972	0.251	1	18.87	0.125	1
9679	2044	83.933667	-5.25015	1	53	299	393	0	0	05 35 44.080	-05 15 00.54	21.269	0.262	1	       	21.0714	2
9680	2045	83.933937	-5.25635	1	53	294	283	0	0	05 35 44.145	-05 15 22.86	20.725	0.199	1	18.99	0.13	1
8068	2046	83.934408	-5.514194	1	65	406	433	2	2	05 35 44.258	-05 30 51.10	19.672	0.121	1	17.54	0.067	1
9681	2047	83.935029	-5.249625	1	53	275	402	0	0	05 35 44.407	-05 14 58.65	21.276	0.271	1	       	9.999	0
8074	2048	83.93515	-5.383303	1	22	573	482	2	2	05 35 44.436	-05 22 59.89	19.484	0.152	1	17.2	0.061	1
8078	2049	83.935633	-5.512469	1	65	384	464	2	2	05 35 44.552	-05 30 44.89	18.913	0.085	1	17.13	0.055	1
9682	2050	83.936392	-5.52975	1	65	370	157	0	0	05 35 44.734	-05 31 47.10	       	20.3161	2	       	20.2657	2
9683	2051	83.936483	-5.529064	1	65	365	173	0	0	05 35 44.756	-05 31 44.63	       	20.6177	2	19.39	0.166	1
9683	2052	83.936483	-5.529064	1	65	365	173	0	0	05 35 44.756	-05 31 44.63	       	20.6177	2	19.39	0.166	1
9684	2053	83.938	-5.521775	1	65	342	298	0	0	05 35 45.120	-05 31 18.39	20.561	0.198	1	       	20.426	2
8096	2054	83.938592	-5.506406	1	65	332	571	2	2	05 35 45.262	-05 30 23.06	20.116	0.226	1	17.29	0.063	1
8106	2055	83.939437	-5.528833	1	65	316	173	2	2	05 35 45.465	-05 31 43.80	       	20.7	2	18.31	0.096	1
9685	2056	83.940137	-5.511147	1	65	304	487	0	0	05 35 45.633	-05 30 40.13	19.998	0.188	1	       	19.7616	2
9686	2057	83.944796	-5.521181	1	65	222	309	0	0	05 35 46.751	-05 31 16.25	21.306	0.269	1	       	9.999	0
9687	2058	83.945321	-5.382614	1	22	393	494	0	0	05 35 46.877	-05 22 57.41	       	19.6725	2	       	19.578	2
9688	2059	83.947212	-5.396289	1	22	359	252	0	0	05 35 47.331	-05 23 46.64	       	19.8228	2	19.62	0.209	1
8141	2060	83.947362	-5.379183	1	22	357	555	2	2	05 35 47.367	-05 22 45.06	       	17.3166	2	       	17.2387	2
8142	2061	83.947867	-5.380503	1	22	348	532	2	2	05 35 47.488	-05 22 49.81	12.143	0.004	1	11.25	0.004	1
9689	2062	83.948012	-5.249914	1	52	527	485	0	0	05 35 47.523	-05 14 59.69	       	20.6015	2	       	20.34	2
